pair,index,corr,domain,subsampling
0,830,0.16642853328523213,Cognition,n-100
0,831,0.00708157147515068,Cognition,n-100
0,832,0.07919993034627076,Cognition,n-100
0,833,0.08486771022990315,Cognition,n-100
0,834,0.001082571292804944,Cognition,n-100
0,835,-0.007765504753265239,Cognition,n-100
0,836,0.2802031013473587,Cognition,n-100
0,837,-0.03828456834455529,Cognition,n-100
0,838,0.24085978059612329,Cognition,n-100
0,839,0.40406956525576554,Cognition,n-100
0,840,0.35593670374130687,Cognition,n-100
0,841,0.14457545376049222,Cognition,n-100
0,842,0.06251733040814743,Cognition,n-100
0,843,0.36357355051292467,Cognition,n-100
0,844,0.17188836239287203,Cognition,n-100
0,845,0.42499243406532095,Cognition,n-100
0,846,0.19250470415873122,Cognition,n-100
0,847,0.039203663751443234,Cognition,n-100
0,848,0.21317382885711933,Cognition,n-100
0,849,0.31279974940354094,Cognition,n-100
0,850,0.09203251866311246,Cognition,n-100
0,851,0.00847817441415442,Cognition,n-100
0,852,0.05306127189847122,Cognition,n-100
0,853,0.08775569512843623,Cognition,n-100
0,854,0.2792745427345854,Cognition,n-100
0,855,0.34699315829341215,Cognition,n-100
0,856,0.08582681905272964,Cognition,n-100
0,857,0.3262853441077574,Cognition,n-100
0,858,0.11783509278120817,Cognition,n-100
0,859,-0.07450459050491816,Cognition,n-100
0,860,0.16131770832625322,Cognition,n-100
0,861,0.38778166201406034,Cognition,n-100
0,862,0.190584009892384,Cognition,n-100
0,863,0.584155431147691,Cognition,n-100
0,864,0.33459021407297945,Cognition,n-100
0,865,0.4124058981725841,Cognition,n-100
0,866,0.17140986580633424,Cognition,n-100
0,867,0.11624382521436726,Cognition,n-100
0,868,0.11575705093646806,Cognition,n-100
0,869,0.36219399917978135,Cognition,n-100
0,870,0.45168759259635594,Cognition,n-100
0,871,0.3917324185703992,Cognition,n-100
0,872,0.08794724364505034,Cognition,n-100
0,873,0.6237527550671953,Cognition,n-100
0,874,0.03054979425352608,Cognition,n-100
0,875,0.249682962914644,Cognition,n-100
0,876,0.3025358435905235,Cognition,n-100
0,877,0.05108519415315946,Cognition,n-100
0,878,0.41498286098678405,Cognition,n-100
0,879,0.4187766595820717,Cognition,n-100
0,880,0.44620847911464445,Cognition,n-100
0,881,0.3584669504854019,Cognition,n-100
0,882,0.31911279871392206,Cognition,n-100
0,883,0.4215215880521154,Cognition,n-100
0,884,0.3443480260583055,Cognition,n-100
0,885,0.14036462016304233,Cognition,n-100
0,886,0.30060636773865634,Cognition,n-100
0,887,0.3155402358448923,Cognition,n-100
0,888,0.03473172498165407,Cognition,n-100
0,889,0.5879574427743854,Cognition,n-100
0,890,0.299127974399122,Cognition,n-100
0,891,0.3369000333352289,Cognition,n-100
0,892,0.20594996925545012,Cognition,n-100
0,893,0.2058221454915138,Cognition,n-100
0,894,0.5792647162361723,Cognition,n-100
0,895,0.19624277088418177,Cognition,n-100
0,896,0.3883150999989101,Cognition,n-100
0,897,0.49305672514034404,Cognition,n-100
0,898,0.31638163034898337,Cognition,n-100
0,899,0.5246502583982268,Cognition,n-100
0,900,0.37002829683917166,Cognition,n-100
0,901,0.36129264197264427,Cognition,n-100
0,902,0.17201420549856478,Cognition,n-100
0,903,0.19331585178955632,Cognition,n-100
0,904,0.37561947969430054,Cognition,n-100
0,905,0.5263038655646843,Cognition,n-100
0,906,0.42137078958988017,Cognition,n-100
0,907,0.34017030540741083,Cognition,n-100
0,908,0.3212191932798609,Cognition,n-100
0,909,0.02626026031189568,Cognition,n-100
0,910,0.14725442236951727,Cognition,n-100
0,911,0.1783109924416129,Cognition,n-100
0,912,0.12092201143214658,Cognition,n-100
0,913,0.08760801587441071,Cognition,n-100
0,914,-0.03629157200630153,Cognition,n-100
0,915,0.44722162064204574,Cognition,n-100
0,916,0.07062311075818642,Cognition,n-100
0,917,0.08674310833986162,Cognition,n-100
0,918,0.48361263244631736,Cognition,n-100
0,919,0.001167704235108796,Cognition,n-100
0,920,0.11533587546865907,Cognition,n-100
0,921,0.2886335012402792,Cognition,n-100
0,922,0.5463436605940584,Cognition,n-100
0,923,0.3768745384301994,Cognition,n-100
0,924,0.11815983768580919,Cognition,n-100
0,925,0.4033030350627571,Cognition,n-100
0,926,0.33748417852000084,Cognition,n-100
0,927,0.05922445595551844,Cognition,n-100
0,928,0.640738954979487,Cognition,n-100
0,929,0.6945925530948954,Cognition,n-100
0,930,0.14460969187708922,Cognition,n-100
0,931,0.6741092754355342,Cognition,n-100
0,932,0.39398772919314895,Cognition,n-100
0,933,0.3742936382226109,Cognition,n-100
0,934,0.32589301966269113,Cognition,n-100
0,935,0.09494450255664477,Cognition,n-100
0,936,0.6114536609649176,Cognition,n-100
0,937,0.01673502712610539,Cognition,n-100
0,938,0.44946621324128505,Cognition,n-100
0,939,0.31858556342755,Cognition,n-100
0,940,0.4637804332422599,Cognition,n-100
0,941,0.5540805451676805,Cognition,n-100
0,942,0.29454611241709955,Cognition,n-100
0,943,0.2948844764954099,Cognition,n-100
0,944,0.24144852571032896,Cognition,n-100
0,945,0.5524520611329576,Cognition,n-100
0,946,0.19307947143819046,Cognition,n-100
0,947,0.2967900298764709,Cognition,n-100
0,948,0.4723021117926557,Cognition,n-100
0,949,0.21884439462944347,Cognition,n-100
0,950,0.28096015896677096,Cognition,n-100
0,951,0.28638874179253304,Cognition,n-100
0,952,0.0795953708099669,Cognition,n-100
0,953,0.06783424954170995,Cognition,n-100
0,954,0.1778318768407651,Cognition,n-100
0,955,0.4459299523738203,Cognition,n-100
0,956,0.17446554696906982,Cognition,n-100
0,957,0.47437361628455527,Cognition,n-100
0,958,0.4089489671650338,Cognition,n-100
0,959,0.009978001389489231,Cognition,n-100
0,960,0.0897808913933789,Cognition,n-100
0,961,0.2022254738986186,Cognition,n-100
0,962,0.17840441154312653,Cognition,n-100
0,963,0.24760750620103167,Cognition,n-100
0,964,0.21244192150832825,Cognition,n-100
0,965,0.6434300858481194,Cognition,n-100
0,966,0.32521410706464254,Cognition,n-100
0,967,0.2942052470918043,Cognition,n-100
0,968,0.4853916832564071,Cognition,n-100
0,969,0.2069596869853583,Cognition,n-100
0,970,-0.024936510118364834,Cognition,n-100
0,971,0.4170817103416613,Cognition,n-100
0,972,0.4149812664857901,Cognition,n-100
0,973,-0.03734639343265904,Cognition,n-100
0,974,0.47172327205687575,Cognition,n-100
0,975,0.19031451919482403,Cognition,n-100
0,976,0.21592441592572012,Cognition,n-100
0,977,0.1226613031948066,Cognition,n-100
0,978,-0.02348905760694246,Cognition,n-100
0,979,0.43600978245275007,Cognition,n-100
0,980,0.2762082933767359,Cognition,n-100
0,981,0.48073500198380836,Cognition,n-100
0,982,0.23475905187516335,Cognition,n-100
0,983,0.25520705759250795,Cognition,n-100
0,984,0.3055430374526432,Cognition,n-100
0,985,0.016108040588698722,Cognition,n-100
0,986,0.21770726186581374,Cognition,n-100
0,987,0.17383464156846193,Cognition,n-100
0,988,0.3611732221535039,Cognition,n-100
0,989,0.40947331333929,Cognition,n-100
0,990,0.05144952941073892,Cognition,n-100
0,991,0.31675263625426425,Cognition,n-100
0,992,0.32830687940978553,Cognition,n-100
0,993,0.30805520399343916,Cognition,n-100
0,994,0.35322071665920773,Cognition,n-100
0,995,0.31647445643080274,Cognition,n-100
0,996,0.09462863536579623,Cognition,n-100
0,997,0.1736944381315388,Cognition,n-100
0,998,0.18646997099617424,Cognition,n-100
0,999,0.16829280381532766,Cognition,n-100
0,1000,0.20125317566412673,Cognition,n-100
0,1001,0.10824248130289593,Cognition,n-100
0,1002,0.28942023353165286,Cognition,n-100
0,1003,0.4394440508304032,Cognition,n-100
0,1004,0.09461376960179171,Cognition,n-100
0,1005,0.3032136010786582,Cognition,n-100
0,1006,0.062386766714767776,Cognition,n-100
0,1007,0.023822265579596894,Cognition,n-100
0,1008,0.1842702715290541,Cognition,n-100
0,1009,0.4558878185979585,Cognition,n-100
0,1010,0.554440189534776,Cognition,n-100
0,1011,0.1288168012897318,Cognition,n-100
0,1012,0.3604964638275594,Cognition,n-100
0,1013,0.19584462202496164,Cognition,n-100
0,1014,0.04273876852237071,Cognition,n-100
0,1015,0.4597543759144251,Cognition,n-100
0,1016,0.5222954209471928,Cognition,n-100
0,1017,0.30879975999760145,Cognition,n-100
0,1018,0.4865154750915778,Cognition,n-100
0,1019,0.19913823062926922,Cognition,n-100
0,1020,0.45235093767166873,Cognition,n-100
0,1021,0.24389408254347122,Cognition,n-100
0,1022,0.03266962279100619,Cognition,n-100
0,1023,0.3708447313489506,Cognition,n-100
0,1024,0.0780763443575793,Cognition,n-100
0,1025,0.36236538956642006,Cognition,n-100
0,1026,0.18317055742872929,Cognition,n-100
0,1027,0.3454677448937227,Cognition,n-100
0,1028,0.540900616178074,Cognition,n-100
0,1029,0.10744331975065728,Cognition,n-100
0,1030,0.18582171869011152,Cognition,n-100
0,1031,0.2417446091009373,Cognition,n-100
0,1032,0.38439280032158457,Cognition,n-100
0,1033,0.5957987850011983,Cognition,n-100
0,1034,0.29258136686313585,Cognition,n-100
0,1035,0.03335021300323393,Cognition,n-100
0,1036,0.03188295194573086,Cognition,n-100
0,1037,0.05594577217892582,Cognition,n-100
0,1038,0.0921319103576176,Cognition,n-100
0,1039,0.048458132521311,Cognition,n-100
0,1040,0.05821375499689624,Cognition,n-100
0,1041,0.11696428815514615,Cognition,n-100
0,1042,-0.01235352686129463,Cognition,n-100
0,1043,0.08135912679834198,Cognition,n-100
0,1044,0.04201747222245472,Cognition,n-100
0,1045,-0.07643736515962851,Cognition,n-100
0,1046,0.2658469368025348,Cognition,n-100
0,1047,0.09391513089663484,Cognition,n-100
0,1048,0.13977026055989553,Cognition,n-100
0,1049,0.16221898349157376,Cognition,n-100
0,1050,0.2278976782145664,Cognition,n-100
0,1051,0.0849709743620714,Cognition,n-100
0,1052,0.06662693211337417,Cognition,n-100
0,1053,0.007806672741225005,Cognition,n-100
0,1054,0.16173910378856018,Cognition,n-100
0,1055,0.048981939178065696,Cognition,n-100
0,1056,-0.015731390646784214,Cognition,n-100
0,1057,0.19223992420512345,Cognition,n-100
0,1058,0.10433082714809402,Cognition,n-100
0,1059,-0.017773192178545356,Cognition,n-100
0,1060,0.12086409069393256,Cognition,n-100
0,1061,0.1980220398133186,Cognition,n-100
0,1062,0.2850649622863017,Cognition,n-100
0,1063,0.12281387286256712,Cognition,n-100
0,1064,0.04641022049132222,Cognition,n-100
0,1065,0.3231652296787757,Cognition,n-100
0,1066,0.1404922961517305,Cognition,n-100
0,1067,-0.04044760997438514,Cognition,n-100
0,1068,0.10558679411476476,Cognition,n-100
0,1069,0.021996835468452103,Cognition,n-100
0,1070,0.10522685293846097,Cognition,n-100
0,1071,-0.006107960588984531,Cognition,n-100
0,1072,0.106682037179928,Cognition,n-100
0,1073,0.18511622143831016,Cognition,n-100
0,1074,0.19412066735858932,Cognition,n-100
0,1075,-0.03686149727122699,Cognition,n-100
0,1076,-0.022636791301033826,Cognition,n-100
0,1077,0.05722170077280457,Cognition,n-100
0,1078,0.21835918854193848,Cognition,n-100
0,1079,0.24134622346254386,Cognition,n-100
0,1080,0.28239416623862074,Cognition,n-100
0,1081,0.23237880125699256,Cognition,n-100
0,1082,0.2732171218171385,Cognition,n-100
0,1083,0.23488267603233415,Cognition,n-100
0,1084,0.49458786383410985,Cognition,n-100
0,1085,0.1638482540651717,Cognition,n-100
0,1086,0.21168955566115583,Cognition,n-100
0,1087,0.1768059715879896,Cognition,n-100
0,1088,0.2975417177586909,Cognition,n-100
0,1089,-0.04636936941285949,Cognition,n-100
0,1090,-0.017732267333030804,Cognition,n-100
0,1091,0.040025933342253336,Cognition,n-100
0,1092,0.16839456630703237,Cognition,n-100
0,1093,0.35310223272544483,Cognition,n-100
0,1094,0.054756545500802695,Cognition,n-100
0,1095,-0.01894240534897461,Cognition,n-100
0,1096,0.31716863366161857,Cognition,n-100
0,1097,0.06164821291843932,Cognition,n-100
0,1098,0.07167092595287418,Cognition,n-100
0,1099,0.14981528832283988,Cognition,n-100
0,1100,0.478339307601459,Cognition,n-100
0,1101,0.18351626998055412,Cognition,n-100
0,1102,0.027179004568832568,Cognition,n-100
0,1103,0.1933154995124047,Cognition,n-100
0,1104,0.17051724628965814,Cognition,n-100
0,1105,0.006287980148477924,Cognition,n-100
0,1106,0.5560457908799695,Cognition,n-100
0,1107,0.5724056507884558,Cognition,n-100
0,1108,0.03947228643149194,Cognition,n-100
0,1109,0.46705120770757547,Cognition,n-100
0,1110,0.47932362981076726,Cognition,n-100
0,1111,0.21152778132384273,Cognition,n-100
0,1112,0.36473259251542317,Cognition,n-100
0,1113,0.07577438005046866,Cognition,n-100
0,1114,0.4461144418018216,Cognition,n-100
0,1115,0.13174604019470992,Cognition,n-100
0,1116,0.534277487449031,Cognition,n-100
0,1117,0.29990116661050964,Cognition,n-100
0,1118,0.378605836242795,Cognition,n-100
0,1119,0.24442681405154124,Cognition,n-100
0,1120,0.0014300490541814773,Cognition,n-100
0,1121,0.4113567361776025,Cognition,n-100
0,1122,0.1485414590300131,Cognition,n-100
0,1123,0.28018137316956904,Cognition,n-100
0,1124,0.5292977738376713,Cognition,n-100
0,1125,0.4079369899843165,Cognition,n-100
0,1126,0.34342866861792887,Cognition,n-100
0,1127,0.14225873208583903,Cognition,n-100
0,1128,0.22389566169415615,Cognition,n-100
0,1129,0.21312307353284068,Cognition,n-100
0,1130,0.38353090049365585,Cognition,n-100
0,1131,0.5376737878745503,Cognition,n-100
0,1132,0.09186576378660802,Cognition,n-100
0,1133,0.06451317473422648,Cognition,n-100
0,1134,0.3932304539273885,Cognition,n-100
0,1135,-0.03399137497935987,Cognition,n-100
0,1136,0.2533493659121425,Cognition,n-100
0,1137,0.4271536470257337,Cognition,n-100
0,1138,0.047139954361558364,Cognition,n-100
0,1139,0.03400496910348819,Cognition,n-100
0,1140,0.3063776299618831,Cognition,n-100
0,1141,-0.0588117496766627,Cognition,n-100
0,1142,0.4646795263910762,Cognition,n-100
0,1143,0.011724163834407319,Cognition,n-100
0,1144,0.030589842657707592,Cognition,n-100
0,1145,0.376012070222788,Cognition,n-100
0,1146,0.21239788926317885,Cognition,n-100
0,1147,0.31365860690242686,Cognition,n-100
0,1148,0.33327118021040847,Cognition,n-100
0,1149,0.5779637298493172,Cognition,n-100
0,1150,0.22669221499674497,Cognition,n-100
0,1151,0.2947747817546129,Cognition,n-100
0,1152,0.04709640950648741,Cognition,n-100
0,1153,0.2430887274833364,Cognition,n-100
0,1154,0.23166409661507234,Cognition,n-100
0,1155,-0.07671887858671893,Cognition,n-100
0,1156,0.37906263121710987,Cognition,n-100
0,1157,0.25940802692567233,Cognition,n-100
0,1158,0.11988775005875656,Cognition,n-100
0,1159,0.10458089811727654,Cognition,n-100
0,1160,0.36594619788896565,Cognition,n-100
0,1161,0.16835317841878414,Cognition,n-100
0,1162,-0.03322632115795231,Cognition,n-100
0,1163,0.10206172132490088,Cognition,n-100
0,1164,0.007872650505755722,Cognition,n-100
0,1165,0.3731529077580092,Cognition,n-100
0,1166,0.3836268345295546,Cognition,n-100
0,1167,0.0055950632196958144,Cognition,n-100
0,1168,0.20702595320996448,Cognition,n-100
0,1169,0.1861328507630945,Cognition,n-100
0,1170,0.42019958007727143,Cognition,n-100
0,1171,0.2878969701453194,Cognition,n-100
0,1172,0.22567811664217052,Cognition,n-100
0,1173,0.23401225868411735,Cognition,n-100
0,1174,-0.0074786872874641214,Cognition,n-100
0,1175,0.1452460304188405,Cognition,n-100
0,1176,0.4242561419285614,Cognition,n-100
0,1177,0.08102519539389075,Cognition,n-100
0,1178,0.2769029492260819,Cognition,n-100
0,1179,0.27715756083165005,Cognition,n-100
0,1180,0.022950645688349668,Cognition,n-100
0,1181,0.053002607379930525,Cognition,n-100
0,1182,0.1990289412576165,Cognition,n-100
0,1183,0.2686443316852837,Cognition,n-100
0,1184,0.1732303447465537,Cognition,n-100
0,1185,0.2980378811582209,Cognition,n-100
0,1186,0.07018619928266985,Cognition,n-100
0,1187,0.14866729486267763,Cognition,n-100
0,1188,0.45422450794081054,Cognition,n-100
0,1189,-0.011105087466789327,Cognition,n-100
0,1190,0.23174896250436944,Cognition,n-100
0,1191,0.15204894623649046,Cognition,n-100
0,1192,0.20345883618241384,Cognition,n-100
0,1193,0.5504964645023211,Cognition,n-100
0,1194,0.19341409891802216,Cognition,n-100
0,1195,0.19416132700896765,Cognition,n-100
0,1196,0.08348181119414744,Cognition,n-100
0,1197,0.412415653189301,Cognition,n-100
0,1198,0.06759001870917199,Cognition,n-100
0,1199,0.1951753471707134,Cognition,n-100
0,1200,-0.0940297592429292,Cognition,n-100
0,1201,0.11150420582625031,Cognition,n-100
0,1202,0.09783974945726126,Cognition,n-100
0,1203,-0.11508954075911576,Cognition,n-100
0,1204,0.3771334451165997,Cognition,n-100
0,1205,0.1459998493143525,Cognition,n-100
0,1206,0.08393626542079836,Cognition,n-100
0,1207,0.19050067892084002,Cognition,n-100
0,1208,0.2382370909293066,Cognition,n-100
0,1209,0.32498602278035005,Cognition,n-100
0,1210,0.06787468378860023,Cognition,n-100
0,1211,0.06616096945725079,Cognition,n-100
0,1212,0.08297210164106156,Cognition,n-100
0,1213,0.42942130383853955,Cognition,n-100
0,1214,0.14206272166158046,Cognition,n-100
0,1215,-0.02018519490831645,Cognition,n-100
0,1216,0.3655077558130154,Cognition,n-100
0,1217,0.009539404116632686,Cognition,n-100
0,1218,0.29261901975750826,Cognition,n-100
0,1219,0.1275449776736663,Cognition,n-100
0,1220,0.2089288924292001,Cognition,n-100
0,1221,0.011376594938396434,Cognition,n-100
0,1222,-0.03712325507540945,Cognition,n-100
0,1223,0.22016289500620964,Cognition,n-100
0,1224,0.44635091562440443,Cognition,n-100
0,0,0.2130817875220201,Cognition,p-02
0,1,0.4714538708702031,Cognition,p-02
0,2,0.23949892972150635,Cognition,p-02
0,3,0.05682019992737528,Cognition,p-02
0,4,0.18259692626435015,Cognition,p-02
0,5,0.27357767540854583,Cognition,p-02
0,6,0.2850177530066423,Cognition,p-02
0,7,0.06315713828553367,Cognition,p-02
0,8,0.6315068002346269,Cognition,p-02
0,9,0.05182329328787155,Cognition,p-02
0,10,0.32958035393560786,Cognition,p-02
0,11,0.4205075436363706,Cognition,p-02
0,12,0.32539681430783873,Cognition,p-02
0,13,0.08994765010341259,Cognition,p-02
0,14,0.10652054837513539,Cognition,p-02
0,15,-0.020522042027069372,Cognition,p-02
0,16,0.11544103829128376,Cognition,p-02
0,17,0.09317126761315764,Cognition,p-02
0,18,0.42400614698145733,Cognition,p-02
0,19,0.118292960750059,Cognition,p-02
0,20,0.037238781665362104,Cognition,p-02
0,21,0.20996900027579643,Cognition,p-02
0,22,0.024570972220015676,Cognition,p-02
0,23,0.22581812647434832,Cognition,p-02
0,24,-0.004209066726161154,Cognition,p-02
0,25,0.16575888744965353,Cognition,p-02
0,26,0.31946269245965553,Cognition,p-02
0,27,-0.08825550527025187,Cognition,p-02
0,28,0.11012167184631412,Cognition,p-02
0,29,0.015443316117831162,Cognition,p-02
0,30,0.3592803427367136,Cognition,p-02
0,31,0.40759178466652923,Cognition,p-02
0,32,0.3074192370676845,Cognition,p-02
0,33,0.025790026569400555,Cognition,p-02
0,34,0.3145351840945534,Cognition,p-02
0,35,-0.0009895673254798568,Cognition,p-02
0,36,0.1703053353209499,Cognition,p-02
0,37,0.08611154328476564,Cognition,p-02
0,38,0.40967935905209846,Cognition,p-02
0,39,0.2102206650598167,Cognition,p-02
0,40,0.280945005434344,Cognition,p-02
0,41,0.05837321780835182,Cognition,p-02
0,42,0.19939395398175003,Cognition,p-02
0,43,0.023991987476614757,Cognition,p-02
0,44,0.48471878775751387,Cognition,p-02
0,45,0.11106991169614067,Cognition,p-02
0,46,0.11664059419561996,Cognition,p-02
0,47,0.431787909631891,Cognition,p-02
0,48,0.12801035481893494,Cognition,p-02
0,49,0.459387291496241,Cognition,p-02
0,50,0.11635338486421247,Cognition,p-02
0,51,0.15668713020353445,Cognition,p-02
0,52,0.21045575822616627,Cognition,p-02
0,53,0.19371653675683115,Cognition,p-02
0,54,0.29077646559314674,Cognition,p-02
0,55,0.15116085618853303,Cognition,p-02
0,56,-0.04863746742752256,Cognition,p-02
0,57,0.26430880724269074,Cognition,p-02
0,58,0.04026604958382806,Cognition,p-02
0,59,0.3079967365120435,Cognition,p-02
0,60,0.28787067402938565,Cognition,p-02
0,61,0.0026108127768086045,Cognition,p-02
0,62,0.2930171956560363,Cognition,p-02
0,63,0.1291658050577203,Cognition,p-02
0,64,0.24772386786746972,Cognition,p-02
0,65,0.1524307241098698,Cognition,p-02
0,66,0.38139456420573903,Cognition,p-02
0,67,0.26748631803333617,Cognition,p-02
0,68,0.599235066228967,Cognition,p-02
0,69,0.3157917848113115,Cognition,p-02
0,70,0.12091276227616375,Cognition,p-02
0,71,0.3581744723292668,Cognition,p-02
0,72,-0.08190845603847906,Cognition,p-02
0,73,0.2597860300473844,Cognition,p-02
0,74,0.30828705974348586,Cognition,p-02
0,75,0.34606887679804726,Cognition,p-02
0,76,0.11543062196927813,Cognition,p-02
0,77,0.2983795550801852,Cognition,p-02
0,78,-0.014678281189703574,Cognition,p-02
0,79,0.21912667610951148,Cognition,p-02
0,80,0.056874533726477244,Cognition,p-02
0,81,-0.06331456904658926,Cognition,p-02
0,82,0.2090363111640858,Cognition,p-02
0,83,0.10202559236099028,Cognition,p-02
0,84,0.3118932136916217,Cognition,p-02
0,85,0.04299303724752638,Cognition,p-02
0,86,-0.1004684041576833,Cognition,p-02
0,87,-0.05008522331495595,Cognition,p-02
0,88,0.1804370034046687,Cognition,p-02
0,89,-0.01602641279260344,Cognition,p-02
0,90,-0.08903320395639666,Cognition,p-02
0,91,0.25201811547150643,Cognition,p-02
0,92,0.1465779066212056,Cognition,p-02
0,93,0.37869617752741375,Cognition,p-02
0,94,0.394853145731695,Cognition,p-02
0,95,0.35532770935770264,Cognition,p-02
0,96,-0.010631442889109647,Cognition,p-02
0,97,0.368936895056606,Cognition,p-02
0,98,0.18492875763264446,Cognition,p-02
0,99,0.4479699540811828,Cognition,p-02
0,100,0.2845508390839601,Cognition,p-02
0,101,0.2737727001630966,Cognition,p-02
0,102,0.08469177822900427,Cognition,p-02
0,103,0.1609752502138244,Cognition,p-02
0,104,0.0029871720490608528,Cognition,p-02
0,105,0.295516476267613,Cognition,p-02
0,106,0.29103951841884823,Cognition,p-02
0,107,0.34070941549759015,Cognition,p-02
0,108,0.08032380438290466,Cognition,p-02
0,109,0.25847835996520413,Cognition,p-02
0,110,0.27129716028726863,Cognition,p-02
0,111,0.06770891759961556,Cognition,p-02
0,112,0.13042310319698094,Cognition,p-02
0,113,0.17793189306812404,Cognition,p-02
0,114,0.025491826122474075,Cognition,p-02
0,115,0.07242961806705132,Cognition,p-02
0,116,0.020234023894058845,Cognition,p-02
0,117,0.2633063476339919,Cognition,p-02
0,118,0.2517053284434011,Cognition,p-02
0,119,0.2371850948413871,Cognition,p-02
0,120,0.1573188246788387,Cognition,p-02
0,121,0.27780461048243005,Cognition,p-02
0,122,0.002442406212344908,Cognition,p-02
0,123,0.04169660221680262,Cognition,p-02
0,124,0.01682851683386672,Cognition,p-02
0,125,-0.01757623893367131,Cognition,p-02
0,126,0.09505219774010608,Cognition,p-02
0,127,0.10257330959760794,Cognition,p-02
0,128,-0.1228455117413245,Cognition,p-02
0,129,0.07662127840915943,Cognition,p-02
0,130,0.035886697647395896,Cognition,p-02
0,131,-0.03388577487782707,Cognition,p-02
0,132,0.043791657960943184,Cognition,p-02
0,133,0.10312418272659443,Cognition,p-02
0,134,0.12445572537246134,Cognition,p-02
0,135,0.06287173437773509,Cognition,p-02
0,136,0.28063656263143466,Cognition,p-02
0,137,0.16579447373818773,Cognition,p-02
0,138,0.5451664322825337,Cognition,p-02
0,139,0.27692927052249394,Cognition,p-02
0,140,0.25568487124735556,Cognition,p-02
0,141,0.15050944594455645,Cognition,p-02
0,142,0.2513851828619536,Cognition,p-02
0,143,0.07999364971550502,Cognition,p-02
0,144,0.3028766560284059,Cognition,p-02
0,145,0.4721969120657182,Cognition,p-02
0,146,0.2720262695842316,Cognition,p-02
0,147,0.20203054956788521,Cognition,p-02
0,148,0.37350178758523384,Cognition,p-02
0,149,0.011164485519833333,Cognition,p-02
0,150,0.2806336050667461,Cognition,p-02
0,151,0.06441044114262724,Cognition,p-02
0,152,0.1323555540859606,Cognition,p-02
0,153,0.13962982876210198,Cognition,p-02
0,154,0.14146982774826145,Cognition,p-02
0,155,0.12552465418362602,Cognition,p-02
0,156,0.18164681371263236,Cognition,p-02
0,157,0.11677184182786392,Cognition,p-02
0,158,0.15626329115194557,Cognition,p-02
0,159,0.1724621788686644,Cognition,p-02
0,160,0.23294710150533,Cognition,p-02
0,161,0.055565392823272663,Cognition,p-02
0,162,0.10173050976684887,Cognition,p-02
0,163,0.14724992684191754,Cognition,p-02
0,164,0.22662629240219853,Cognition,p-02
0,165,0.18634659229547595,Cognition,p-02
0,166,0.06178372759350621,Cognition,p-02
0,167,0.1728410628079467,Cognition,p-02
0,168,0.011318053762224643,Cognition,p-02
0,169,0.25856174363094586,Cognition,p-02
0,170,0.0945210756935089,Cognition,p-02
0,171,0.32044364172090595,Cognition,p-02
0,172,0.4108905160335645,Cognition,p-02
0,173,0.45091559741792786,Cognition,p-02
0,174,0.12772326563247055,Cognition,p-02
0,175,0.2631718256390299,Cognition,p-02
0,176,0.25107094197415175,Cognition,p-02
0,177,-0.0382610219192313,Cognition,p-02
0,178,0.2503581946819241,Cognition,p-02
0,179,0.011970034624485502,Cognition,p-02
0,180,0.20334141049365573,Cognition,p-02
0,181,0.07265442845498561,Cognition,p-02
0,182,0.3208199432721027,Cognition,p-02
0,183,0.4448504683587666,Cognition,p-02
0,184,0.02253107663890265,Cognition,p-02
0,185,0.09015341621636165,Cognition,p-02
0,186,0.07711668099992414,Cognition,p-02
0,187,0.29329758128587485,Cognition,p-02
0,188,0.38014325401505655,Cognition,p-02
0,189,0.235406648896453,Cognition,p-02
0,190,0.4197099614406166,Cognition,p-02
0,191,0.3526145792447301,Cognition,p-02
0,192,0.7032540015207184,Cognition,p-02
0,193,0.15477156354150282,Cognition,p-02
0,194,0.5604173963668526,Cognition,p-02
0,195,0.4076011844013845,Cognition,p-02
0,196,-0.09854471143933036,Cognition,p-02
0,197,0.2937206168634615,Cognition,p-02
0,198,0.22161366503068142,Cognition,p-02
0,199,0.15877651060999273,Cognition,p-02
0,200,0.4437876124329352,Cognition,p-02
0,201,0.2001388157049115,Cognition,p-02
0,202,0.43631663822315486,Cognition,p-02
0,203,0.13928826843732306,Cognition,p-02
0,204,0.28608582785425385,Cognition,p-02
0,205,0.3552345265161463,Cognition,p-02
0,206,0.016245696806447718,Cognition,p-02
0,207,0.19166773496797024,Cognition,p-02
0,208,0.18190175739371386,Cognition,p-02
0,209,0.2656031418188147,Cognition,p-02
0,210,0.32410340826274936,Cognition,p-02
0,211,0.24770372184333056,Cognition,p-02
0,212,0.5921526188799628,Cognition,p-02
0,213,0.4289181531223324,Cognition,p-02
0,214,0.4170448740746175,Cognition,p-02
0,215,0.1887053508550237,Cognition,p-02
0,216,0.3085819567777382,Cognition,p-02
0,217,-0.06309560952329227,Cognition,p-02
0,218,0.46196890384226996,Cognition,p-02
0,219,0.5532676095107362,Cognition,p-02
0,220,0.35937865841136274,Cognition,p-02
0,221,0.23777040326759163,Cognition,p-02
0,222,0.3649741592345056,Cognition,p-02
0,223,0.054788478462696834,Cognition,p-02
0,224,0.43786623864456975,Cognition,p-02
0,225,0.11775229112128337,Cognition,p-02
0,226,0.06441461798676572,Cognition,p-02
0,227,0.49869401553034776,Cognition,p-02
0,228,0.1560447059018825,Cognition,p-02
